브랜드,상품명,가격,가격대,옵션명,옵션혜택,리뷰내용,정제리뷰,키워드토큰문자열,리뷰평점,도움돼요구간,도움돼요점수,사진여부,리뷰글자수,리뷰단어수,리뷰군집,페르소나,주요관심사,대표키워드,메시지 방향,긍정신호여부,부정신호여부,쿨링감언급여부,향언급여부,두피언급여부,자극언급여부,가격구성언급여부,강한쿨링긍정여부,쿨링지속긍정여부,쿨링지속아쉬움여부,약한쿨링부족여부,민감자극회피여부
라보에이치,[청량감MAX] 라보에이치 쿨링&노세범샴푸 333ML 기획(+50ML 증정) 탈모증상완화,14900,1만원대,옵션 없음,"기획, 증정",여름마다 이 샴푸 써요 엄청 쿨링감 좋고 딱히 단점 없어서 해마다 재구매합니다,여름마다 이 샴푸 써요 엄청 쿨링감 좋고 딱히 단점 없어서 해마다 재구매합니다,"여름마다, 써요, 딱히, 단점, 없어서, 해마다, 재구매",5,매우 높음,4,True,43,12,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,0,1,0,0,0,0,1,0,0,0,0
라보에이치,[청량감MAX] 라보에이치 쿨링&노세범샴푸 333ML 기획(+50ML 증정) 탈모증상완화,14900,1만원대,옵션 없음,"기획, 증정","요즘 날풀리고 머리가 개기름이 많이 올라오는거 같아서 샀습니다.기존에 라보에이치 샴푸를 만족하며 사용했는데,이 제품은 좀 아쉬워요 머리가 너무 뻣뻣해지고 두피기름이 안 줄어드는 느낌",요즘 날풀리고 머리가 개기름이 많이 올라오는거 같아서 샀습니다 기존에 라보에이치 샴푸를 만족하며 사용했는데 이 제품은 좀 아쉬워요 머리가 너무 뻣뻣해지고 두피기름이 안 줄어드는 느낌,"요즘, 날풀리고, 개기름, 올라오는거, 같아서, 기존, 라보에이치, 만족하며, 사용했, 아쉬워요, 뻣뻣해지고, 두피기름, 줄어드",3,높음,3,True,101,22,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,1,0,0,1,0,0,0,0,0,0,1
라보에이치,[청량감MAX] 라보에이치 쿨링&노세범샴푸 333ML 기획(+50ML 증정) 탈모증상완화,14900,1만원대,옵션 없음,"기획, 신상",머리에 묻히고 난 후에 물 뿌려가면 거품이 엄청 풍성하게 나요. 겨울까지 머리는 기르고 싶고 두피는 너무 더웠는데 이 샴푸로 바꾸고 나서 두피도 시원하고 얼굴에 열도 덜 나는 것 같아요. 여름철 샴푸는 이걸로 정착하려구요ㅠㅠㅠ 너무너무너무 잘쓰고있어요,머리에 묻히고 난 후에 물 뿌려가면 거품이 엄청 풍성하게 나요 겨울까지 머리는 기르고 싶고 두피는 너무 더웠는데 이 샴푸로 바꾸고 나서 두피도 시원하고 얼굴에 열도 덜 나는 것 같아요 여름철 샴푸는 이걸로 정착하려구요 너무너무너무 잘쓰고있어요,"묻히고, 뿌려가면, 거품, 풍성하게, 나요, 겨울, 기르고, 싶고, 더웠, 바꾸고, 나서, 얼굴, 여름철, 이걸, 정착하려, 너무너무너무, 잘쓰고있",5,높음,3,False,140,35,2,세정감 꼼꼼 확인형,세정/거품,"거품, 세정력, 풍성하게, 샴푸바, 나고, 나서, 풍성, 생각, 좋았, 세정, 오래, 꾸준히",풍성한 거품·세정력·감은 뒤 머릿결을 실제 사용 장면으로 보여주기,1,0,1,0,1,0,0,0,0,0,0,0
라보에이치,[청량감MAX] 라보에이치 쿨링&노세범샴푸 333ML 기획(+50ML 증정) 탈모증상완화,14900,1만원대,옵션 없음,"기획, 증정",지성두피가 쓰기 너어어무 최고예요👍🏻 750ml 사려고 했는데 대용량은 몇개 안 갖다 놓는지 사려고 하니까 재고가 없어서 333m로 다시 재구매를ㅎ 거품은 생각보다 잘 안 나긴 하지만 쿨링이라 감고 나면 두피가 시원하니까 만족하면서 잘 쓰고 있습니당 머리가 많이 빠졌어서 숱이 많이 줄어서 남은 머리라도 잘 지켜보려고요...🥲,지성두피가 쓰기 너어어무 최고예요 750ml 사려고 했는데 대용량은 몇개 안 갖다 놓는지 사려고 하니까 재고가 없어서 333m로 다시 재구매를 거품은 생각보다 잘 안 나긴 하지만 쿨링이라 감고 나면 두피가 시원하니까 만족하면서 잘 쓰고 있습니당 머리가 많이 빠졌어서 숱이 많이 줄어서 남은 머리라도 잘 지켜보려고요,"지성두피, 너어어무, 최고예요, 750ml, 사려고, 대용량, 몇개, 갖다, 놓는지, 사려고, 하니까, 재고, 없어서, 333m, 재구매, 거품, 생각, 나긴, 감고, 나면, 시원하니까, 만족하면서, 쓰고, 있습니당, 빠졌어서, 줄어서, 머리라, 지켜보려",5,높음,3,True,182,44,2,세정감 꼼꼼 확인형,세정/거품,"거품, 세정력, 풍성하게, 샴푸바, 나고, 나서, 풍성, 생각, 좋았, 세정, 오래, 꾸준히",풍성한 거품·세정력·감은 뒤 머릿결을 실제 사용 장면으로 보여주기,1,0,1,0,1,0,1,0,0,0,0,0
라보에이치,[청량감MAX] 라보에이치 쿨링&노세범샴푸 333ML 기획(+50ML 증정) 탈모증상완화,14900,1만원대,옵션 없음,"기획, 신상",하늘색은 알갱이도 있고 너무 뻣뻣하게하는 반면 이건 딱 적당해서 저렴한 두피샴푸로는 제격이었거든요. 좋을것같아요 ^^,하늘색은 알갱이도 있고 너무 뻣뻣하게하는 반면 이건 딱 적당해서 저렴한 두피샴푸로는 제격이었거든요 좋을것같아요,"하늘색, 알갱이, 있고, 뻣뻣하게하, 반면, 이건, 적당해서, 저렴한, 두피샴푸, 제격이었거든요, 좋을것같",5,높음,3,True,65,14,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,1,0,0,1,0,0,0,0,0,0,1
라보에이치,[청량감MAX] 라보에이치 쿨링&노세범샴푸 333ML 기획(+50ML 증정) 탈모증상완화,14900,1만원대,옵션 없음,"기획, 증정","자극없이 순한 쿨링 탈모 샴푸입니다. 기존 초록색 탈모 샴푸를 잘 사용하고 있어서, 여름에 좀 시원한 쿨링 샴푸 구매할 때 고민없이 라보에이치 샴푸로 구매했습니다. 세정력이 강해 샴푸 후 머리카락이 빳빳해지는 감이 있지만, 트리트먼트를 매일 하고 있기 때문에 괜찮습니다.",자극없이 순한 쿨링 탈모 샴푸입니다 기존 초록색 탈모 샴푸를 잘 사용하고 있어서 여름에 좀 시원한 쿨링 샴푸 구매할 때 고민없이 라보에이치 샴푸로 구매했습니다 세정력이 강해 샴푸 후 머리카락이 빳빳해지는 감이 있지만 트리트먼트를 매일 하고 있기 때문에 괜찮습니다,"자극없, 순한, 탈모, 기존, 초록색, 탈모, 있어서, 여름, 시원한, 구매할, 고민없, 라보에이치, 구매했, 세정력, 강해, 머리카락, 빳빳해지, 있지만, 트리트먼트, 매일, 있기, 때문, 괜찮",5,높음,3,True,151,37,3,두피 컨디션 관리형,두피/유분,"시원한, 머리카락, 이거, 거품, 탈모, 아베다, 하나, 쿨링샴푸, 후기, 분들, 사용하기, 나와서",두피 편안함·유분 케어·세정감을 기능적 근거와 함께 제시,1,1,1,0,1,1,0,0,0,0,0,1
라보에이치,[청량감MAX] 라보에이치 쿨링&노세범샴푸 333ML 기획(+50ML 증정) 탈모증상완화,14900,1만원대,옵션 없음,"기획, 신상",부모님이 쓰시는제품이에요 ^^~~~♡ 쿨링감좋아요~~,부모님이 쓰시는제품이에요 쿨링감좋아요,"부모님, 쓰시는제품이에요, 쿨링감좋",5,높음,3,True,29,4,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,0,1,0,0,0,0,1,0,0,0,0
라보에이치,[청량감MAX] 라보에이치 쿨링&노세범샴푸 333ML 기획(+50ML 증정) 탈모증상완화,14900,1만원대,옵션 없음,"기획, 증정",세정역 때문에 지인이 어머니 드리려고 구입한 제품입니다. 뿌듯하게 씻기는 느낌이 좋다고 하셨습니다.,세정역 때문에 지인이 어머니 드리려고 구입한 제품입니다 뿌듯하게 씻기는 느낌이 좋다고 하셨습니다,"세정역, 때문, 지인, 어머니, 드리려고, 구입한, 뿌듯하게, 씻기, 좋다고, 하셨",5,높음,3,True,55,12,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,0,0,0,0,0,0,0,0,0,0,0
라보에이치,[청량감MAX] 라보에이치 쿨링&노세범샴푸 333ML 기획(+50ML 증정) 탈모증상완화,14900,1만원대,옵션 없음,"기획, 증정",세정력 거품 잘 나오고 두피도 시원해져서 구입해서 쓰게되네요,세정력 거품 잘 나오고 두피도 시원해져서 구입해서 쓰게되네요,"세정력, 거품, 나오고, 시원해져서, 구입해서, 쓰게되",5,높음,3,True,33,8,2,세정감 꼼꼼 확인형,세정/거품,"거품, 세정력, 풍성하게, 샴푸바, 나고, 나서, 풍성, 생각, 좋았, 세정, 오래, 꾸준히",풍성한 거품·세정력·감은 뒤 머릿결을 실제 사용 장면으로 보여주기,1,0,1,0,1,0,0,0,0,0,0,0
라보에이치,[청량감MAX] 라보에이치 쿨링&노세범샴푸 333ML 기획(+50ML 증정) 탈모증상완화,14900,1만원대,옵션 없음,"기획, 증정",⭐️평소 두피타입 : 여름엔 아침에 감고 오후 6시쯤만 되도 떡지는 유분폭발 지성두피ㅠㅠ 민감성이라 샴푸 잘못쓰면 바로 겁나 아픈 두피뾰루지 폭발해요 ⭐️장점 : -세정력이 좋아요 지성두피분들 만족하실듯!! -뿌리 볼륨이 확실히 잘살아요 -머리감을때 은은하게 기분좋은 쿨링감이 꽤오래 느껴져요 -정수리 냄새가 잘잡혀요 원래 ㅇㄷㄹ 식초샴푸 썼었는데 오후되면 스멀스멀 냄새올라오는 느낌이 사라졌어요! ⭐️단점 : -볼륨에 비례하게 뻣뻣해지는 머릿결ㅠㅠ 트리트먼트 없이 절대 불가고 손상모 분들은 트리트먼트 있어도 불편하실수 있을거 같아요ㅠ -냄새… 근데 라보 샴푸들 다 그래서 뭐 그러려니 합니다ㅠㅠ 제발 향있는 버전도 내주세요 ⭐️총평 : 처음 몇번 썼을땐 아주아주 만족했는데 한 일주일 연속 사용하니까 너무 건조한건지 세정력이 강해서 자극적이었던 건지 두피에 아픈 뾰루지가 올라오더라고요ㅠㅠ 그래서 단독 추천은 좀 애매..🤔 근데 원래 쓰던 ㅇㄷㄹ샴푸랑 격일로 사용해주니 ㅇㄷㄹ샴푸에서 느껴지던 세정력이 부족해 덜씻긴 느낌이랑 요 샴푸의 자극적인 느낌의 밸런스가 딱 잡히는 느낌!! 평소 너무 촉촉하면 기름올라오고 너무 자극적이면 트러블 생기던 민감지선 수부지 두피분들 요 조합 진짜!!! 강추드려요ㅠㅠㅠ 지금까지 이 모든 고민을 한번에 해결해줄 밸런스가 완벽한 샴푸 찾겠다고 들인 시간과 돈을 생각하면 걍 이렇게 두통사서 계절따라 컨디션 따라 조절해가며 쓰는게 진짜 백배천배 편하고 좋아요🥳🎉,평소 두피타입 여름엔 아침에 감고 오후 6시쯤만 되도 떡지는 유분폭발 지성두피 민감성이라 샴푸 잘못쓰면 바로 겁나 아픈 두피뾰루지 폭발해요 장점 세정력이 좋아요 지성두피분들 만족하실듯 뿌리 볼륨이 확실히 잘살아요 머리감을때 은은하게 기분좋은 쿨링감이 꽤오래 느껴져요 정수리 냄새가 잘잡혀요 원래 식초샴푸 썼었는데 오후되면 스멀스멀 냄새올라오는 느낌이 사라졌어요 단점 볼륨에 비례하게 뻣뻣해지는 머릿결 트리트먼트 없이 절대 불가고 손상모 분들은 트리트먼트 있어도 불편하실수 있을거 같아요 냄새 근데 라보 샴푸들 다 그래서 뭐 그러려니 합니다 제발 향있는 버전도 내주세요 총평 처음 몇번 썼을땐 아주아주 만족했는데 한 일주일 연속 사용하니까 너무 건조한건지 세정력이 강해서 자극적이었던 건지 두피에 아픈 뾰루지가 올라오더라고요 그래서 단독 추천은 좀 애매 근데 원래 쓰던 샴푸랑 격일로 사용해주니 샴푸에서 느껴지던 세정력이 부족해 덜씻긴 느낌이랑 요 샴푸의 자극적인 느낌의 밸런스가 딱 잡히는 느낌 평소 너무 촉촉하면 기름올라오고 너무 자극적이면 트러블 생기던 민감지선 수부지 두피분들 요 조합 진짜 강추드려요 지금까지 이 모든 고민을 한번에 해결해줄 밸런스가 완벽한 샴푸 찾겠다고 들인 시간과 돈을 생각하면 걍 이렇게 두통사서 계절따라 컨디션 따라 조절해가며 쓰는게 진짜 백배천배 편하고 좋아요,"평소, 두피타입, 여름엔, 아침, 감고, 오후, 6시쯤만, 떡지, 유분폭발, 지성두피, 민감성, 잘못쓰면, 겁나, 아픈, 두피뾰루지, 폭발, 장점, 세정력, 지성두피분들, 만족하실듯, 뿌리, 볼륨, 확실히, 잘살, 머리감을때, 은은하게, 기분좋, 꽤오래, 느껴져요, 정수리, 냄새, 잘잡혀요, 원래, 식초샴푸, 썼었, 오후되면, 스멀스멀, 냄새올라오, 사라졌, 단점, 볼륨, 비례하게, 뻣뻣해지, 머릿결, 트리트먼트, 절대, 불가고, 손상모, 분들, 트리트먼트, 있어, 불편하실수, 있을거, 냄새, 라보, 샴푸들, 그러려니, 제발, 향있, 버전, 내주세요, 총평, 몇번, 썼을땐, 아주아주, 만족했, 일주일, 연속, 사용하니까, 건조한건지, 세정력, 강해서, 자극적이었던, 건지, 아픈, 뾰루지, 올라오더라, 단독, 애매, 원래, 쓰던, 샴푸랑, 격일, 사용해주니, 느껴지던, 세정력, 부족해, 덜씻긴, 느낌이랑, 자극적인, 밸런스, 잡히, 평소, 촉촉, 기름올라오고, 자극적이면, 트러블, 생기던, 민감지선, 수부지, 두피분들, 조합, 강추드려요, 지금, 모든, 고민, 한번, 해결해줄, 밸런스, 완벽한, 찾겠다고, 들인, 시간, 생각, 이렇게, 두통사서, 계절따라, 컨디션, 따라, 조절해가며, 쓰는게, 백배천배",5,높음,3,True,725,165,1,실속 편의 탐색형,가격/구성/편의,"사용하기, 쓰고, 냄새, 않고, 드라이샴푸, 세정력, 지성, 있어서, 드라, 가루, 없어서, 재구매","용량 대비 가격, 구성 혜택, 사용 편의, 재구매 부담 감소를 전면에 배치",1,1,1,1,1,1,0,0,0,0,0,1
라보에이치,[청량감MAX] 라보에이치 쿨링&노세범샴푸 333ML 기획(+50ML 증정) 탈모증상완화,14900,1만원대,옵션 없음,"기획, 증정",지성 두피 왕추천합니다 머리가 덜 빠지는 건 잘 모르겠으나 쿨링 잘 되고 거품 잘 나서 좋아요,지성 두피 왕추천합니다 머리가 덜 빠지는 건 잘 모르겠으나 쿨링 잘 되고 거품 잘 나서 좋아요,"지성, 왕추천, 빠지, 모르겠으나, 되고, 거품, 나서",5,높음,3,True,52,16,2,세정감 꼼꼼 확인형,세정/거품,"거품, 세정력, 풍성하게, 샴푸바, 나고, 나서, 풍성, 생각, 좋았, 세정, 오래, 꾸준히",풍성한 거품·세정력·감은 뒤 머릿결을 실제 사용 장면으로 보여주기,1,0,1,0,1,0,0,0,0,0,0,0
라보에이치,[청량감MAX] 라보에이치 쿨링&노세범샴푸 333ML 기획(+50ML 증정) 탈모증상완화,14900,1만원대,옵션 없음,"기획, 증정",쿨링감 가득한 샴푸라 감고나면 아주 개운합니다ㅎㅎ 한번의펌핑으로도 거품 풍성해서 좋아요!! 지성타입이 사용하기 좋을것같아요,쿨링감 가득한 샴푸라 감고나면 아주 개운합니다 한번의펌핑으로도 거품 풍성해서 좋아요 지성타입이 사용하기 좋을것같아요,"가득한, 샴푸라, 감고나면, 개운, 한번의펌핑으, 거품, 풍성해서, 지성타입, 사용하기, 좋을것같",4,높음,3,True,68,13,2,세정감 꼼꼼 확인형,세정/거품,"거품, 세정력, 풍성하게, 샴푸바, 나고, 나서, 풍성, 생각, 좋았, 세정, 오래, 꾸준히",풍성한 거품·세정력·감은 뒤 머릿결을 실제 사용 장면으로 보여주기,1,0,1,0,0,0,0,0,0,0,0,0
